name,ra,dec,diameter,mag,alias
NGC2845,139.65375,-38.009722,2.3,11.7,
NGC2846,139.918335,-14.675556,,,
NGC2847,140.03583,-16.517222,,,
NGC2848,140.04084,-16.525556,2.5,11.8,
NGC2849,139.845,-40.520278,3,12.5,
NGC2850,140.237085,-4.939444,0.9,14.2,
NGC2851,140.12625,-16.495278,1.3,13.3,
NGC2852,140.810415,40.164444,1,13.2,
NGC2853,140.822505,40.200278,1,13.3,
NGC2854,141.01209,49.203889,1.6,13,
NGC2855,140.364585,-11.910278,2.5,11.7,
NGC2856,141.0675,49.249167,1.1,13.2,
NGC2857,141.15708,49.357222,2.2,12.3,
NGC2858,140.728755,3.1575,1.7,12.6,
NGC2859,141.077505,34.513333,4.6,10.9,
NGC2860,141.22167,41.06,1.5,13.7,
NGC2861,140.90208,2.136111,1.5,13,
NGC2862,141.22917,26.775278,2.5,12.9,
NGC2863,140.90208,-10.433056,1,12.9,NGC2869
NGC2864,141.06417,5.94,1,14.6,
NGC2865,140.87583,-23.161389,2.5,11.7,
NGC2866,140.52708,-51.102222,20,,
NGC2867,140.35584,-58.311111,0.4,9.7,
NGC2868,140.863335,-10.428889,0.6,14.3,
NGC2869,140.90208,-10.433056,1,12.9,NGC2863
NGC2870,141.973755,57.375833,2.5,13,
NGC2871,141.414165,11.443889,,,
NGC2872,141.428745,11.432778,2.1,11.9,
NGC2873,141.452085,11.454722,0.7,15.4,
NGC2874,141.44916,11.425833,2.2,12.5,
NGC2875,141.45291,11.432222,,,
NGC2876,141.3075,-6.716667,1.7,13.1,
NGC2877,141.44625,2.228611,0.7,14.3,
NGC2878,141.447495,2.09,0.8,14,
NGC2879,141.34416,-11.652222,,,
NGC2880,142.39416,62.491111,2,11.5,
NGC2881_1,141.477915,-11.995556,1.1,13.2,
NGC2881_2,141.473745,-11.9925,0.8,13.3,
NGC2882,141.64959,7.954167,1.5,12.6,
NGC2883,141.32667,-34.102222,2.2,14.4,
NGC2884,141.602085,-11.555556,2.1,12.6,
NGC2885,141.826665,23.02,0.7,13.9,IC538
NGC2886,141.661245,-21.738333,,,
NGC2887,140.851245,-63.812222,2.1,11.7,
NGC2888,141.58167,-28.036111,1.5,12.6,
NGC2889,141.80208,-11.643333,2.3,11.7,
NGC2890,141.624165,-14.528889,0.8,14.5,
NGC2891,141.73584,-24.782778,1.5,12.6,
NGC2892,143.22,67.6175,1.4,13.1,
NGC2893,142.57041,29.540278,1.1,13.2,
NGC2894,142.37583,7.718333,1.9,12.4,
NGC2895,143.10333,57.483056,0.8,13.8,
NGC2896,142.57041,23.663611,0.9,14,
NGC2897,142.44042,2.2075,0.7,14.5,
NGC2898,142.44291,2.065,1,13.4,
NGC2899,141.762495,-56.105556,1.95,11.8,
NGC2900,142.562505,4.143611,1.3,13,
NGC2901,143.149995,31.1,,,
NGC2902,142.72125,-14.735556,1.6,12.2,
NGC2903,143.04042,21.499167,12.6,9,
NGC2904,142.57041,-30.385,1.2,12.3,
NGC2905,143.049165,21.518611,0.1,15,
NGC2906,143.02584,8.442222,1.4,12.7,
NGC2907,142.902495,-16.733611,2,11.6,
NGC2908,145.879995,79.701389,0.8,13.3,
NGC2909,144.249165,65.941111,,,
NGC2910,142.62084,-52.913889,6,7.2,
NGC2911,143.443755,10.152778,4,11.5,
NGC2912,143.48709,10.1925,,,
NGC2913,143.511255,9.478333,1.1,13.4,
NGC2914,143.511255,10.109167,0.9,13.2,
NGC2915,141.556665,-76.626667,1.9,12.7,
NGC2916,143.739585,21.704444,2.5,12.1,
NGC2917,143.612505,-2.503889,1.3,13.6,
NGC2918,143.93334,31.705278,1.4,12.6,
NGC2919,143.698335,10.283889,1.6,12.9,
NGC2920,143.55,-20.859167,0.9,13.1,
NGC2921,143.62959,-20.919722,2.9,12,
NGC2922,144.219165,37.694722,1.2,14,
NGC2923,144.01584,16.760833,0.5,14.2,
NGC2924,143.795415,-16.398056,1.3,12,
NGC2925,143.29542,-53.395833,15,8.3,
NGC2926,144.37917,32.841667,1,13.6,
NGC2927,144.312915,23.590278,1.3,12.9,
NGC2928,144.29208,16.9775,1.1,14.7,
NGC2929,144.373755,23.161111,1.2,13.8,
NGC2930,144.38583,23.203611,0.7,14.2,
NGC2931,144.406665,23.240556,0.8,14.2,
NGC2932,143.974995,-46.916667,,,
NGC2933,144.47916,17.014722,1,14.6,
NGC2934,144.47958,17.055,0.2,16,
NGC2935,144.185835,-21.127778,3.7,11.3,
NGC2936,144.435,2.760556,1.3,13.1,
NGC2937,144.43791,2.748056,0.8,13.7,
NGC2938,144.60291,76.319167,1.8,13.5,
NGC2939,144.53292,9.523611,2.4,12.4,
NGC2940,144.52125,9.617222,0.9,13.6,
NGC2941,144.601245,17.044444,0.8,15,
NGC2942,144.78333,34.006111,1.9,12.6,
NGC2943,144.63708,17.031111,2.2,12.4,
NGC2944_1,144.825,32.310556,1,14,
NGC2944_2,144.820005,32.310556,0.3,14.8,
NGC2945,144.42084,-22.034444,1.6,12.1,
NGC2946,144.75666,17.025556,1.2,14,
NGC2947,144.024165,-12.436667,1.5,12.1,IC547/IC2494
NGC2948,144.74667,6.955833,1.4,12.9,
NGC2949_1,144.97959,16.784444,0.6,14.4,
NGC2949_2,144.98916,16.786944,0.6,14.4,
NGC2950,145.645005,58.851389,2.7,10.9,
NGC2951_1,144.91584,-0.235556,0.5,14.7,
NGC2951_2,144.919995,-0.234444,0.5,14.4,
NGC2952,144.40458,-10.184444,0.8,14.5,
NGC2953,145.115415,14.843611,,,
NGC2954,145.099995,14.9225,1.2,12.4,
NGC2955,145.318335,35.882778,1.5,12.9,
NGC2956,144.82041,-19.101111,0.9,14.2,
NGC2957A,146.813745,72.986667,0.3,14.8,
NGC2957B,146.82459,72.983889,0.7,14.7,
NGC2958,145.17333,11.888611,1,13.2,
NGC2959,146.28708,68.595,1.3,12.8,
NGC2959A,146.34291,68.609167,0.8,14.7,NGC2961
NGC2960,145.15209,3.577222,1.4,12.4,
NGC2961,146.34291,68.609167,0.8,14.7,NGC2959A
NGC2962,145.225005,5.165833,2.6,11.9,
NGC2963,146.957505,72.964444,1.2,13.5,
NGC2964,145.72542,31.846944,3,11.3,
NGC2965,145.82958,36.248333,1.2,13.4,
NGC2966,145.547505,4.673611,2.2,12.7,
NGC2967,145.513755,0.336111,3,11.6,
NGC2968,145.79958,31.928611,2.1,11.9,
NGC2969,145.47708,-8.603333,1.4,13.1,
NGC2970,145.87917,31.9775,0.4,13.6,
NGC2971,145.94208,36.179722,1.1,14,
NGC2972,145.047915,-50.320278,5,9.9,NGC2999
NGC2973,145.39458,-30.048056,,,
NGC2974,145.63833,-3.699167,3.4,10.9,NGC2652
NGC2975,145.31667,-16.673889,0.8,14.8,
NGC2976,146.811255,67.9175,5.9,10.2,
NGC2977,145.943745,74.860556,1.8,12.5,
NGC2978,145.81959,-9.746111,1.1,12.8,
NGC2979,145.78584,-10.383056,1.5,12.3,NGC3050
NGC2980,145.79958,-9.6125,1.6,13,
NGC2981,146.23584,31.098056,1.2,13.6,
NGC2982,145.5,-44.026667,12,,
NGC2983,145.921245,-20.4775,2.5,11.8,
NGC2984,145.917915,11.061389,0.7,13.4,IC556
NGC2985,147.58917,72.278611,4.6,10.4,
NGC2986,146.06625,-21.278056,3.2,10.8,
NGC2987,146.4225,4.941389,1.5,12.9,
NGC2988,146.69916,22.012222,0.9,14.6,
NGC2989,146.355,-18.374444,1.7,13,
NGC2990,146.57208,5.708889,1.1,12.7,
NGC2991,146.70792,22.013333,1.4,12.6,
NGC2992,146.424585,-14.326944,3.7,12.2,
NGC2993,146.451255,-14.368889,1.3,12.6,
NGC2994,146.81709,22.089167,1.3,13.1,
NGC2995,145.999995,-54.583333,20,,
NGC2996,146.62584,-21.571111,1.5,12.7,
NGC2997,146.41083,-31.190556,8.9,9.5,
NGC2998,147.181665,44.081667,2.7,12.5,
NGC2999,145.047915,-50.320278,5,9.9,NGC2972
NGC3000,147.21333,44.131667,,,
NGC3001,146.57709,-30.436944,2.9,11.9,
NGC3002,147.237915,44.056667,,,
NGC3003,147.14958,33.421944,5.7,11.9,
NGC3004,147.25875,44.111667,,,
NGC3005,147.31209,44.130556,1.1,14.9,
NGC3006,147.32166,44.025556,0.7,14.9,
NGC3007,146.93958,-6.437778,1.3,13.4,
NGC3008,147.392085,44.102778,0.5,14.5,
NGC3009,147.54666,44.295278,0.8,13.6,
NGC3010A,147.643755,44.323611,0.6,14.6,
NGC3010B,147.63834,44.314722,0.7,14.5,
NGC3010C,147.66417,44.330833,0.4,15,
NGC3011,147.421245,32.221667,0.9,13.3,
NGC3012,147.466665,34.714722,1,13.5,
NGC3013,147.538755,33.569722,0.8,14.9,
NGC3014,147.282495,-4.742778,1,13.9,
NGC3015,147.34542,1.145278,0.5,13.5,
NGC3016,147.46083,12.695278,1.2,12.9,
NGC3017,147.2625,-2.821389,1,13.1,
NGC3018,147.42333,0.622778,1.2,13.3,
NGC3019,147.529995,12.746111,0.8,15.2,
NGC3020,147.527085,12.813611,3,11.9,
NGC3021,147.73833,33.554167,1.5,12.1,
NGC3022,147.41334,-5.166389,1.6,13.2,
NGC3023_1,147.46917,0.618889,3,12.3,
NGC3023_2,147.47541,0.616944,0.3,14,
NGC3024,147.613755,12.765556,2,13.1,
NGC3025,147.37083,-21.741389,1.5,12.9,
NGC3026,147.72834,28.551389,2.7,12.9,
NGC3027,148.917915,72.204167,3.9,11.8,
NGC3028,147.47583,-19.184444,0.9,12.9,
NGC3029,147.22416,-8.051111,1.4,14,
NGC3030,147.54375,-12.225833,1,13.3,
NGC3031,148.88958,69.067222,24.9,6.9,M81
NGC3032,148.033755,29.236667,1.7,12.5,
NGC3033,147.166665,-56.411667,12,8.8,
NGC3034,148.975005,69.683056,11.2,8.4,M82
NGC3035,147.97875,-6.822778,1.7,12.4,
NGC3036,147.316245,-62.675556,,,
NGC3037,147.85083,-27.010833,1.3,13,
NGC3038,147.81375,-32.753611,2.5,11.6,
NGC3039,148.122915,2.153611,1.2,13.4,
NGC3040A,148.27083,19.432778,0.7,13.4,
NGC3040B,148.26417,19.442222,0.4,15,
NGC3041,148.27959,16.6775,3.7,11.5,
NGC3042,148.33416,0.697778,1.2,12.9,
NGC3043,149.059995,59.307222,1.7,12.6,
NGC3044,148.420005,1.579444,4.7,11.9,
NGC3045,148.32375,-18.643889,1.4,13,
NGC3046,148.333335,-27.331667,,,
NGC3047,148.633335,-1.291111,0.4,14.1,
NGC3047A,148.62291,-1.287778,0.4,13.2,
NGC3048_1,148.73541,16.456111,0.6,14.4,
NGC3048_2,148.741665,16.459167,0.4,15.2,
NGC3049,148.70625,9.271944,2.2,12.1,
NGC3050,145.78584,-10.383056,1.5,12.3,NGC2979
NGC3051,148.49334,-27.286111,2.1,11.8,
NGC3052,148.61667,-18.638889,2.1,12.2,
NGC3053,148.89,16.433333,1.8,12.8,
NGC3054,148.61958,-25.703611,3.8,11.8,
NGC3055,148.824165,4.269444,2.1,12.1,
NGC3056,148.636245,-28.298333,1.8,11.7,
NGC3057,151.41459,80.285278,2.2,13,
NGC3058,148.400415,-12.482222,1.3,13.5,IC573
NGC3058A,148.396245,-12.479444,0.3,14.8,
NGC3059,147.53334,-73.921389,3.6,11,
NGC3060,149.080005,16.831389,2.2,13,
NGC3061,149.049585,75.866389,1.7,12.8,
NGC3062,149.14875,1.429167,0.6,14.4,
NGC3063,150.649995,72.15,,,
NGC3064,148.922505,-6.364167,1.2,14.1,
NGC3065,150.47958,72.17,1.7,12.5,
NGC3066,150.541665,72.125556,1.1,12.9,
NGC3067,149.589585,32.37,2.4,12.1,
NGC3068,149.66709,28.878056,1.1,14.3,NGC3068A
NGC3068A,149.66709,28.878056,1.1,14.3,NGC3068
NGC3068B,149.65875,28.871111,0.3,15.2,
NGC3069,149.48625,10.432778,0.8,14.2,IC580
NGC3070,149.528745,10.360278,1.4,12.3,
NGC3071,149.720415,31.620833,0.5,14.5,
NGC3072,149.349585,-19.354722,1.9,12.8,
NGC3073,150.2175,55.618333,1.2,13.4,
NGC3074,149.92167,35.393333,2.3,12.7,
NGC3075,149.73459,14.419444,1.2,13.6,
NGC3076,149.40708,-18.178333,1,13.3,
NGC3077,150.834585,68.735,5.2,9.9,
NGC3078,149.60208,-26.926111,2.7,11.1,
NGC3079,150.49041,55.681389,8.1,10.9,
NGC3080,149.982915,13.044167,0.9,13.6,
NGC3081,149.87292,-22.826111,2.2,12,IC2529
NGC3082,149.720415,-30.3575,1.8,12.5,
NGC3083,149.956665,-2.8775,1.1,13.7,
NGC3084,149.77542,-27.128333,1.8,12.3,IC2528
NGC3085,149.871255,-19.492778,1.2,13.2,
NGC3086,150.04542,-2.975833,1.2,13.9,
NGC3087,149.78583,-34.225556,2,10.5,
NGC3088,150.28458,22.406111,0.5,13.8,NGC3088A
NGC3088A,150.28458,22.406111,0.5,13.8,NGC3088
NGC3088B,150.291255,22.401667,0.5,15,
NGC3089,149.9025,-28.331111,1.8,12.2,
NGC3090,150.125835,-2.968611,1.7,12.6,
NGC3091,150.058755,-19.636667,3,11.1,
NGC3092,150.197505,-3.012222,1.3,13.3,
NGC3093,150.222915,-2.971389,0.7,14.2,
NGC3094,150.357915,15.77,1.6,12.3,
NGC3095,150.023745,-31.553333,3.6,11.7,
NGC3096,150.13791,-19.662222,1,13.8,
NGC3097,150.99333,60.083056,,,
NGC3098,150.56958,24.711389,2.2,12,
NGC3099A,150.65208,32.707222,0.6,13.5,
NGC3099B,150.628755,32.714444,0.3,14.8,
NGC3100,150.169995,-31.664167,3.2,11.1,NGC3103
NGC3101,150.39792,-2.994722,1.2,14.4,
NGC3102,151.13208,60.107778,0.9,13.3,
NGC3103,150.169995,-31.664167,3.2,11.1,NGC3100
NGC3104,150.987915,40.757222,3.3,13.2,
NGC3105,150.16458,-54.7875,2,9.7,
NGC3106,151.021665,31.185833,1.8,12.4,
NGC3107,151.093335,13.621944,0.7,13.4,
NGC3108,150.621255,-31.675833,2.5,11.8,
NGC3109,150.777495,-26.158333,19.1,9.9,
NGC3110,151.00791,-6.474722,1.6,12.2,NGC3122/NGC3518
NGC3111,151.53084,47.263056,0.9,13,
NGC3112,150.995835,-20.782222,1,15.2,
NGC3113,151.108335,-28.444722,3.3,12.5,
NGC3114,150.649995,-60.1,35,4.2,
NGC3115,151.30875,-7.718056,7.2,8.9,
NGC3116,151.6875,31.098333,0.4,14.5,
NGC3117,151.543335,2.913333,1,13.3,
NGC3118,151.797495,33.027222,2.5,13.5,
NGC3119,151.69917,14.305556,0.5,14.4,
NGC3120,151.345005,-34.220833,1.8,12.8,
NGC3121,151.715835,14.373889,1.7,12.6,
NGC3122,151.00791,-6.474722,1.6,12.2,NGC3110/NGC3518
NGC3123,154.54959,0.040278,,11,
NGC3124,151.666665,-19.221667,2.9,12.2,
NGC3125,151.63833,-29.935556,1.1,13,
NGC3126,152.08584,31.863611,2.8,12.8,
NGC3127,151.602915,-16.126111,1.2,13.8,
NGC3128,151.505835,-16.122778,1.6,13.5,
NGC3129,152.09166,18.426944,,,
NGC3130,152.05125,9.976667,1,13.4,
NGC3131,152.150835,18.231111,2.4,13,
NGC3132,151.757505,-40.436111,1.47,9.2,
NGC3133,151.80291,-11.965278,0.7,14.5,
NGC3134,153.121245,12.376944,0.8,13.7,
NGC3135,152.72667,45.950556,0.9,13.5,
NGC3136,151.45083,-67.3775,3.1,10.7,
NGC3136A,150.887505,-67.448889,2,15,
NGC3136B,152.554995,-67.005,1.4,11.7,
NGC3137,152.28084,-29.063611,6.2,11.5,
NGC3138,152.319165,-11.957222,1.2,14.8,
NGC3139,152.521245,-11.777778,1.5,13.5,
NGC3140,152.36583,-16.627778,0.9,14,
NGC3141,152.3325,-16.653056,0.4,15.4,
NGC3142,152.52666,-8.479444,1,13.8,
NGC3143,152.51625,-12.581944,0.9,14.3,
NGC3144,153.883755,74.220556,1.2,13.4,NGC3174
NGC3145,152.541255,-12.434444,3,11.7,
NGC3146,152.79084,-20.870833,1,13,
NGC3147,154.22166,73.400278,3.9,10.6,
NGC3148,153.432495,50.496944,,,
NGC3149,150.93084,-80.422222,2,12.6,
NGC3150,153.35916,38.658056,0.8,14.6,
NGC3151,153.37083,38.620278,0.8,13.8,
NGC3152,153.392085,38.843611,0.8,14.2,
NGC3153,153.21042,12.666667,2.1,12.7,
NGC3154,153.25458,17.034444,0.9,13.5,
NGC3155,154.415415,74.347778,1,12.9,NGC3194
NGC3156,153.171255,3.129722,1.9,12.3,
NGC3157,152.926665,-31.642778,2.5,13.2,IC2555
NGC3158,153.46041,38.765556,2,11.9,
NGC3159,153.469995,38.655,1.2,13.6,
NGC3160,153.48,38.842778,1.3,14.1,
NGC3161,153.496245,38.657778,0.8,13.7,
NGC3162,153.381255,22.737222,3.1,11.6,NGC3575
NGC3163,153.52959,38.652778,1.2,13.3,
NGC3164,153.79791,56.672222,0.9,13.7,
NGC3165,153.380835,3.375,1.3,13.9,
NGC3166,153.43959,3.425833,4.8,10.4,
NGC3167,138.748755,29.730278,1.5,12.2,NGC2789
NGC3168,154.09584,60.235,1,13.4,
NGC3169,153.561255,3.466944,4.2,10.2,
NGC3170,154.060005,46.6125,,,
NGC3171,153.90333,-20.6475,1.6,12.8,
NGC3172,176.810415,89.093611,1,14.1,
NGC3173,153.64584,-27.693333,2.1,12.8,
NGC3174,153.883755,74.220556,1.2,13.4,NGC3144
NGC3175,153.676245,-28.871111,5.1,11.2,
NGC3176,153.71709,-20.0125,0.6,14.2,
NGC3177,154.142085,21.123056,1.5,12.4,
NGC3178,154.03917,-15.791111,1.4,12.7,
NGC3179,154.48833,41.114722,1.8,13.1,
NGC3180,154.54458,41.449167,0.2,15,
NGC3181,154.54791,41.413333,0.3,14.8,
NGC3182,154.887495,58.206111,1.8,12.1,
NGC3183,155.4525,74.177222,2.3,11.9,NGC3218
NGC3184,154.57083,41.423333,7.4,9.8,
NGC3185,154.41,21.688611,2.1,12.2,
NGC3186_1,153.972495,6.964444,0.4,14.1,
NGC3186_2,153.968745,6.959444,0.5,15,
NGC3187,154.448745,21.873889,3.6,13.4,
NGC3188,154.928745,57.423056,0.8,13.7,
NGC3188A,154.90917,57.418611,0.4,16.6,
NGC3189,154.517505,21.832222,,,
NGC3190,154.52334,21.832778,4.4,11.2,
NGC3191,154.771245,46.455,0.8,13.3,NGC3192
NGC3192,154.771245,46.455,0.8,13.3,NGC3191
NGC3193,154.603335,21.893889,2,10.9,
NGC3194,154.415415,74.347778,1,12.9,NGC3155
NGC3195,152.337915,-80.858056,0.7,11.6,
NGC3196,154.704165,27.669444,0.3,14.9,
NGC3197,153.613755,77.820278,1.3,13.5,
NGC3198,154.978755,45.55,8.5,10.3,
NGC3199,154.35,-57.921667,20,,
NGC3200,154.651665,-17.982222,4.2,12,
NGC3201,154.40334,-46.410556,20,6.9,
NGC3202,155.131665,43.021389,1.2,13.2,
NGC3203,154.89,-26.698889,2.8,12.1,
NGC3204,155.04666,27.817222,1.3,13.5,
NGC3205,155.20833,42.971667,1.4,13.3,
NGC3206,155.44833,56.930833,2.9,11.9,
NGC3207,155.252085,42.985833,1.3,13.3,
NGC3208,154.922505,-25.814444,1.8,12.7,
NGC3209,155.16042,25.504722,1.3,12.7,
NGC3210,156.99666,79.833056,,,
NGC3211,154.459995,-62.67,0.32,10.7,
NGC3212,157.06833,79.823889,1.5,13.2,
NGC3213,155.322495,19.651667,1,13.5,
NGC3214,155.78625,57.038889,0.7,13.9,
NGC3215,157.17,79.8125,1.1,13.1,
NGC3216,155.42166,23.923333,1.3,13.4,
NGC3217,155.885835,10.959722,0.5,14.5,IC606
NGC3218,155.4525,74.177222,2.3,11.9,NGC3183
NGC3219,155.65584,38.579722,0.8,13.2,
NGC3220,155.93625,57.026667,1.3,13.1,IC604
NGC3221,155.58417,21.568889,3.1,13.1,
NGC3222,155.64333,19.886667,1.2,12.8,
NGC3223,155.395005,-34.266944,4.1,11,IC2571
NGC3224,155.421255,-34.696111,1.9,11,
NGC3225,156.291255,58.149722,2,12.6,
NGC3226,155.86209,19.8975,2.8,11.4,
NGC3227,155.87667,19.865278,4.1,10.3,
NGC3228,155.341665,-51.728333,5,6,
NGC3229,155.852505,0.065556,,,
NGC3230,155.93334,12.5675,2.3,12.8,
NGC3231,156.740835,66.8125,4,,
NGC3232,156.10167,28.028333,0.8,14.3,
NGC3233,155.48958,-22.267778,1.8,12.5,
NGC3234,156.24708,28.024167,1.2,13.3,NGC3235
NGC3235,156.24708,28.024167,1.2,13.3,NGC3234
NGC3236,156.70167,61.273333,0.6,14.3,
NGC3237,156.43083,39.647222,1.3,13,
NGC3238,156.67875,57.226111,1.4,12.9,
NGC3239,156.27291,17.160278,4.5,11.3,
NGC3240,156.128745,-21.791389,1.1,13.1,
NGC3241,156.07083,-32.483333,2.4,12.2,
NGC3242,156.19209,-18.641944,1.07,7.7,
NGC3243,156.58875,-2.622222,1.4,12.7,
NGC3244,156.370005,-39.827778,2.1,12.3,
NGC3245,156.82584,28.507778,3.2,10.8,
NGC3245A,156.75459,28.639167,3.5,14.3,
NGC3246,156.67458,3.8625,2.4,12.6,
NGC3247,156.049995,-57.763333,5,7.6,
NGC3248,156.938745,22.8475,2.5,12.4,
NGC3249,156.59166,-34.963889,1.6,12.9,
NGC3250,156.63375,-39.943611,2.7,11.1,
NGC3250A,156.973335,-40.081111,1.1,14.9,
NGC3250B,156.935415,-40.435556,2.2,12.7,
NGC3250C,156.92625,-40.0025,1.7,13.5,
NGC3250D,156.99084,-39.815278,1.7,13.3,
NGC3250E,157.25334,-40.0825,2.1,12.5,
NGC3251,157.318755,26.098889,2,13.4,IC2579
NGC3252,158.592915,73.763889,1.9,13.5,
NGC3253,157.11375,12.703889,1.2,13.6,
NGC3254,157.332915,29.492222,4.5,11.7,
NGC3255,156.63042,-60.678333,2,11,
NGC3256,156.96417,-43.905278,3.8,11.5,
NGC3256A,156.462915,-43.7475,1.3,14.4,
NGC3256B,157.254585,-44.403333,1.9,13,
NGC3256C,157.27416,-43.850278,1.7,12.6,
NGC3257,157.19583,-35.658056,1,13.1,
NGC3258,157.2225,-35.605,2.9,11.5,
NGC3258A,157.07958,-35.454722,1.1,13.2,
NGC3258B,157.60458,-35.563611,1,14.2,
NGC3258C,157.850415,-35.22,1.1,13.7,
NGC3258D,157.981665,-35.410278,1.6,13.2,
NGC3258E,158.10333,-34.998056,1.5,14.6,
NGC3259,158.143755,65.041111,1.7,12.1,
NGC3260,157.27542,-35.595833,1.2,12.6,
NGC3261,157.25583,-44.6575,3.5,11.2,
NGC3262,157.27542,-44.16,1.1,13.2,
NGC3263,157.30542,-44.122778,5.1,11.9,
NGC3264,158.082915,56.083889,2.9,12,
NGC3265,157.77834,28.796944,0.9,12.9,
NGC3266,158.323335,64.749722,1.4,12.4,
NGC3267,157.45209,-35.322778,1.7,12.4,
NGC3268,157.501245,-35.325556,3,11.5,
NGC3269,157.487505,-35.223889,2.4,12.2,
NGC3270,157.875,24.869444,3.1,13.1,
NGC3271,157.610415,-35.36,3.3,11.8,IC2585
NGC3272,157.95042,28.469444,,,
NGC3273,157.62084,-35.611111,1.6,12.5,
NGC3274,158.071245,27.668889,2,12.8,
NGC3275,157.715415,-36.736944,2.8,11.8,
NGC3275A,157.517085,-36.694722,1,14.2,
NGC3276,157.78791,-39.945,1,13.4,
NGC3277,158.23083,28.512222,2.1,11.7,
NGC3278,157.89792,-39.955833,1.3,12.2,
NGC3279,158.6775,11.196944,2.9,13.4,IC622
NGC3280A,158.1825,-12.636667,0.7,14.7,IC617
NGC3280B,158.18958,-12.636667,0.5,15,
NGC3280C,158.19291,-12.633889,0.4,15,NGC3295C
NGC3281,157.967505,-34.854444,3.2,11.7,
NGC3281A,157.992915,-35.198611,1.2,13.4,
NGC3281B,157.966665,-35.205278,0.7,13.6,
NGC3281C,158.24709,-34.886389,1.4,13.3,
NGC3281D,158.578755,-34.403056,2,14,
NGC3282,158.090835,-22.301944,1.9,12.9,
NGC3283,157.79667,-46.250556,3.2,11.5,
NGC3284,159.088755,58.620278,0.9,13.6,NGC3286
NGC3285,158.39916,-27.454444,2.7,12.1,
NGC3285A,158.202915,-27.521944,1.2,13.8,
NGC3285B,158.652915,-27.653333,1.5,13.1,
NGC3286,159.088755,58.620278,0.9,13.6,NGC3284
NGC3287,158.69709,21.647778,2,12.3,
NGC3288,159.106245,58.556111,0.9,14,
NGC3289,158.53041,-35.323056,2.2,12.5,
NGC3290,158.82291,-17.276667,1,13.5,
NGC3291,159.02583,37.275,,,
NGC3292_1,158.893335,-6.179444,1.1,14.1,
NGC3292_2,158.878755,-6.184167,0.7,15.1,
NGC3293,158.9625,-58.23,5,4.7,
NGC3294,159.06666,37.324722,3.4,11.8,
NGC3295A,158.1825,-12.636667,0.7,14.7,IC617
NGC3295B,158.18958,-12.636667,0.5,15,
NGC3295C,158.19291,-12.633889,0.4,15,NGC3280C
NGC3296,158.188755,-12.716667,0.7,13.9,IC618
NGC3297,158.29875,-12.671111,0.8,14.5,
NGC3298,159.30084,50.120278,0.9,13.9,
NGC3299,159.099585,12.707222,2.2,12.7,
NGC3300,159.16041,14.171111,1.7,12.1,
NGC3301,159.2325,21.881667,3.3,11.4,NGC3760
NGC3302,158.9475,-32.358333,1.6,12.3,
NGC3303,159.249585,18.136944,1.7,13.7,
NGC3304,159.40791,37.456389,1.7,13.4,
NGC3305,159.04875,-27.162222,1.1,12.7,
NGC3306,159.29208,12.6525,1.4,13.4,
NGC3307,159.07167,-27.528889,0.9,13.5,
NGC3308,159.09291,-27.437222,1.7,11.9,
NGC3309,159.148755,-27.5175,1.9,11.6,
NGC3310,159.69,53.503333,3.1,10.8,
NGC3311,159.177915,-27.528611,2.3,11.7,
NGC3312,159.25959,-27.565556,3.3,11.9,IC629
NGC3313,159.35625,-25.318889,3.9,11.4,
NGC3314A,159.30291,-27.683333,1.5,13.1,
NGC3314B,159.289995,-27.6575,0.4,14.3,
NGC3315,159.33,-27.191667,1.1,13.3,
NGC3316_1,159.405,-27.594167,1.4,12.7,
NGC3316_2,159.40833,-27.599722,0.3,15.2,
NGC3317,159.429585,-27.519167,,,
NGC3318,159.312495,-41.627222,2.3,11.6,
NGC3318A,158.88,-41.740278,1.3,15.1,
NGC3318B,159.388755,-41.466111,1.5,13.2,
NGC3319,159.790005,41.687222,6.1,11.1,
NGC3320,159.902085,47.397222,2.2,12.3,
NGC3321,159.710415,-11.648889,2.5,13,NGC3322
NGC3322,159.710415,-11.648889,2.5,13,NGC3321
NGC3323,159.912915,25.3225,1,13.4,
NGC3324,159.33042,-58.634167,16,,
NGC3325,159.835005,-0.199722,1.2,12.7,
NGC3326,159.882495,5.107222,0.6,13.7,
NGC3327,159.99084,24.091667,1.1,13.4,
NGC3328,159.97584,9.300556,,,
NGC3329,161.162505,76.809722,1.9,12.2,NGC3397
NGC3330,159.691665,-54.115,6,7.4,
NGC3331,160.037505,-23.820556,1.2,13.2,
NGC3332,160.1175,9.1825,1.4,12.3,NGC3342
NGC3333,159.95709,-36.036111,2.1,13.2,
NGC3334,160.37958,37.3125,1.1,12.9,
NGC3335,159.89208,-23.921944,1.1,13.1,
NGC3336,160.069995,-27.777222,2,12.2,
NGC3337,160.44792,4.988889,0.6,14.3,
NGC3338,160.531665,13.746667,5.7,11.1,
NGC3339,160.54167,-0.368333,,,
NGC3340,160.57458,-0.376944,1,13,
NGC3341,160.63125,5.044167,1.2,14,
NGC3342,160.1175,9.1825,1.4,12.3,NGC3332
NGC3343,161.54292,73.353333,1.3,13.4,
NGC3344,160.87875,24.922778,7.1,9.9,
NGC3345,160.666665,12.02,,,
NGC3346,160.911255,14.872222,2.7,11.7,
NGC3347,160.69416,-36.353333,3.4,11.3,
