name,ra,dec,diameter,mag,alias
IC1813,37.70667,-34.221667,1.2,13.2,
IC1814,37.77375,-36.034722,2.1,12.4,NGC964
IC1815,38.58291,32.43,1.4,13.3,
IC1816,37.962495,-36.672222,1.4,12.8,
IC1817_1,38.45625,11.203333,0.4,14.7,
IC1817_2,38.461665,11.202778,0.7,15.8,
IC1818,38.529585,-11.040278,0.5,14.4,
IC1819,38.92416,4.052222,1.6,14,
IC1820,38.96958,6.040833,0.5,14.3,
IC1821_1,39.10542,13.780556,0.6,14.3,
IC1821_2,39.110835,13.779722,0.3,16.5,
IC1822,38.926245,-8.562222,,,
IC1823,39.653745,32.070278,2.1,13.5,
IC1824,40.65,61.595,15,6.7,NGC1027
IC1825,39.73125,9.096944,1.2,13.9,
IC1826,39.76542,-27.443056,1.7,12.8,IC1830
IC1827,39.943335,1.558333,1.1,13.7,
IC1828,40.12083,19.296944,1.5,13.2,NGC1036
IC1829,40.13667,14.298056,0.8,14.6,
IC1830,39.76542,-27.443056,1.7,12.8,IC1826
IC1831,40.999995,63.01,120,,
IC1832,40.489995,19.030556,0.7,14.1,
IC1833,40.41084,-28.171667,1.5,13.1,
IC1834,40.699995,3.083889,0.9,14,
IC1835_1,40.95417,14.889444,0.5,14.6,
IC1835_2,40.952505,14.886944,0.3,15.5,
IC1836,40.847085,3.105,0.5,15.5,
IC1837,40.880415,0.306944,1.5,13.4,NGC1072
IC1838_1,41.17917,19.455,0.5,14.6,
IC1838_2,41.17917,19.458889,0.2,16.2,
IC1839,41.17917,15.239444,1,14.3,
IC1840,40.92459,-15.705833,0.7,14.3,NGC1105
IC1841,41.401245,18.929167,0.7,14.3,
IC1842,41.3475,11.458889,1.1,14.5,
IC1843,41.353755,2.880556,1.1,13.1,
IC1844,41.455005,3.230556,0.8,14.4,
IC1845,40.986255,-27.968056,,,
IC1846,41.931255,13.255556,0.6,14.4,NGC1109
IC1847,41.97333,14.505556,0.4,14.6,
IC1848,42.825,60.408333,18,6.5,
IC1849,41.93625,9.356667,0.9,14.4,
IC1850,42.163755,13.259167,0.5,15.2,NGC1111
IC1851,42.94125,58.314444,,,
IC1852,42.25167,13.223611,1.2,13.8,NGC1112
IC1853,42.01791,-13.993333,1.1,13.7,
IC1854,42.335835,19.304444,0.6,13.9,
IC1855,42.267915,13.442778,0.3,15,
IC1856,42.211665,-0.767222,1.1,13.5,
IC1857,42.41166,14.62,1,14,
IC1858,42.285,-31.289444,1.7,13.1,
IC1859,42.26583,-31.1725,1.2,13.3,
IC1860,42.39042,-31.189722,2.2,12.7,
IC1861,43.27917,25.490278,1.2,13.3,
IC1862,42.994995,-33.34,3,13.3,
IC1863,43.711245,8.785,0.4,14.7,
IC1864,43.41417,-34.198056,1.2,11.6,
IC1865,43.83333,8.828056,1.5,13.9,
IC1866,43.72041,-15.652778,1.1,14,
IC1867,43.967505,9.312222,1.5,14.1,
IC1868,44.02416,9.379444,0.4,15.1,
IC1869,44.548755,5.836667,0.6,14.4,
IC1870,44.472915,-2.346667,2.8,13.2,
IC1871,44.34042,60.672222,,,
IC1872,46.145415,42.809444,,,
IC1873_1,45.970005,9.613889,1.1,14.3,
IC1873_2,45.96834,9.610278,0.2,16,
IC1874,46.591245,36.015,1,13.7,
IC1875,45.98583,-39.440833,1.4,12.5,
IC1876,46.134585,-27.46,1.1,14.1,
IC1877,45.790005,-50.511389,0.8,15.4,
IC1878_1,45.917505,-52.107778,1.2,15.1,
IC1878_2,45.93084,-52.101667,0.4,14.6,
IC1879,45.968745,-52.117778,1.2,15.1,
IC1880,46.618335,-9.730556,1.6,13,
IC1881,47.32209,38.649167,1.8,14.4,NGC1213
IC1882,46.956255,3.147222,0.9,14,
IC1883,47.42625,40.893056,1,14.6,NGC1212
IC1884,47.428335,40.975,1.1,14.8,IC290
IC1885,46.66791,-32.864167,1.4,14.1,
IC1886,47.01333,-4.4,1,13.9,
IC1887,47.55375,40.765833,1.2,13.5,IC292
IC1888,47.73375,41.137778,0.6,14.3,IC293
IC1889,47.76291,40.621667,2.1,13.9,IC294/IC295/IC296
IC1890,47.49333,19.208611,0.7,14.6,
IC1891,47.55,19.606667,0.3,15.2,
IC1892,47.113335,-23.055556,1.9,12.9,
IC1893,47.56875,19.616944,0.2,15.7,
IC1894,47.60583,19.607222,0.5,14.6,
IC1895,47.40084,-25.253333,1.5,13.3,
IC1896,46.970415,-54.213889,0.7,15,
IC1897,47.691255,-10.795556,0.5,14.1,
IC1898,47.584995,-22.403889,3.6,12.7,
IC1899,48.054165,-25.305,1.1,13.4,
IC1900,48.979995,37.154722,0.5,14,
IC1901,49.010415,37.113056,0.8,14.9,
IC1902,49.051665,37.178056,0.4,14.6,
IC1903_1,48.28542,-50.561944,0.6,15.5,
IC1903_2,48.302505,-50.578056,0.8,15,
IC1904,48.75375,-30.708333,1.4,13.4,
IC1905,49.699995,41.366389,,,
IC1906,49.02375,-34.36,1.2,13.5,
IC1907,49.97541,41.563611,1.4,12.4,NGC1278
IC1908_1,48.771255,-54.819167,1.3,14,
IC1908_2,48.773745,-54.821944,0.5,15.2,
IC1909,49.333335,-33.690278,1.2,13.5,
IC1910,49.48209,-21.434722,,,
IC1911,50.191665,35.294444,,,
IC1912,49.18041,-50.655,0.9,15,
IC1913,49.89375,-32.465,1.9,13.6,
IC1914,49.854585,-49.599167,3.4,12.9,
IC1915,49.96584,-50.691944,0.6,15.4,
IC1916,50.067495,-49.041667,0.7,14.6,
IC1917,50.551245,-53.185556,0.3,15,
IC1918,51.57417,4.541667,0.4,14.1,
IC1919,51.508755,-32.894722,1.3,13,
IC1920,51.10167,-52.713611,0.4,15.5,
IC1921,51.175005,-50.698333,,,
IC1922,51.17916,-50.740278,0.4,16.1,
IC1923,51.22083,-50.555556,0.5,16.1,
IC1924,51.28125,-51.703333,0.5,15.9,
IC1925,51.35667,-51.266667,0.8,14.1,IC1929
IC1926,51.328335,-51.701111,0.5,15.8,
IC1927,51.30417,-51.732222,,,
IC1928,51.871245,-21.559722,1.6,13.1,
IC1929,51.35667,-51.266667,0.8,14.1,IC1925
IC1930,52.19208,4.383889,0.4,15,
IC1931,52.24083,1.750556,0.8,14.7,
IC1932,51.475005,-51.342778,0.7,14.5,
IC1933,51.41625,-52.784722,2.2,12.5,
IC1934,52.80792,42.792778,1.2,14,
IC1935,51.55542,-50.010556,1.1,14.3,
IC1936,51.616245,-51.323056,0.7,15.2,
IC1937,51.6975,-48.702778,0.9,14.1,
IC1938,51.793335,-53.01,0.8,14.7,
IC1939,51.9375,-51.071667,,,
IC1940,51.925005,-52.139444,0.9,13.7,
IC1941,53.06166,24.383889,,,
IC1942,51.975,-52.675556,0.7,14.4,
IC1943,54.68709,-44.100556,1.8,11.3,NGC1411
IC1944,52.416255,-47.996389,0.5,14.9,
IC1945,52.318335,-52.626944,0.8,15,
IC1946,52.34166,-52.619444,0.9,14.4,
IC1947,52.63584,-50.338889,0.5,14.8,
IC1948,52.707915,-47.964444,0.8,14.7,
IC1949,52.72041,-47.979722,1.1,13.1,
IC1950,52.767915,-50.432778,1.4,14.5,
IC1951,52.735005,-53.126111,0.5,16.3,
IC1952,53.360835,-23.712778,2.6,12.7,
IC1953,53.424165,-21.478333,2.9,11.7,
IC1954,52.87959,-51.904167,3,11.6,
IC1955,52.85292,-57.241944,0.7,15,
IC1956,53.88834,5.067222,1.6,14.6,
IC1957,53.05584,-52.456944,0.9,15.7,
IC1958,53.19417,-51.441111,0.4,15.2,
IC1959,53.300415,-50.412222,2.9,12.8,
IC1960,53.13666,-57.206944,1.1,14.4,
IC1961,53.38875,-48.950833,0.6,14.8,
IC1962,53.90541,-21.291944,2.7,14.1,
IC1963,53.88,-34.446667,2.6,12.1,IC335
IC1964,53.375835,-53.172778,0.5,15.8,
IC1965,53.29542,-56.553889,1,15.1,
IC1966,53.513745,-51.322222,0.6,14.8,
IC1967,54.44916,3.270278,0.9,15,
IC1968,53.657505,-50.651389,0.5,15.4,
IC1969,54.057915,-45.179167,1.3,14.8,
IC1970,54.130005,-43.956667,3.1,12,
IC1971,53.98959,-52.65,0.7,15.1,
IC1972,54.088335,-51.967778,0.8,15.6,
IC1973,54.08709,-51.993889,0.5,15.9,
IC1974,54.17583,-49.550278,0.8,15.1,
IC1975,54.76458,-15.499722,0.3,14.8,
IC1976,54.287085,-47.437778,0.8,15,
IC1977,55.187505,17.740833,1.4,13.5,
IC1978,54.27291,-50.151111,1.1,14.9,
IC1979,54.192915,-57.944444,,,
IC1980,54.245415,-57.973611,1.1,14.2,
IC1981,55.12209,-26.861944,1.8,12.5,NGC1412
IC1982,54.42666,-57.776389,0.5,14.8,
IC1983,55.23708,-22.564167,3.6,11.9,NGC1415
IC1984,54.95916,-47.076389,0.7,15.2,
IC1985,56.14209,32.163056,10,7.3,IC348
IC1986,55.14666,-45.355833,1,14.3,
IC1987_1,55.047915,-55.059167,0.5,14.9,
IC1987_2,55.039995,-55.054722,0.3,15.5,
IC1987_3,55.05084,-55.056111,0.3,15.5,
IC1987_4,55.05,-55.053333,0.2,15.8,
IC1988,55.6875,-39.886944,,,
IC1989,55.47666,-50.957778,1.1,13.5,
IC1990,56.807505,24.333889,,,
IC1991,56.19333,-51.523889,0.7,15.4,
IC1992,56.28333,-51.005,,,
IC1993,56.770005,-33.710556,2.5,11.7,
IC1994,56.47959,-51.643333,0.7,15.2,
IC1995,57.57708,25.580833,135,,
IC1996,56.28291,-57.324444,0.8,15.6,
IC1997,56.21625,-59.1375,1.2,13.4,
IC1998,57.880005,1.190278,0.9,14.4,
IC1999,56.92917,-56.951944,0.6,14.7,
IC2000,57.28167,-48.858333,4.1,11.9,
IC2001,57.71541,-48.6,,,
IC2002,58.626255,10.706944,1.1,13.8,NGC1474
IC2003,59.09166,33.875556,0.33,11.4,
IC2004,57.940005,-49.419167,0.8,14.2,
IC2005,59.41458,36.7875,0.4,14.8,
IC2006,58.617915,-35.967222,1.9,11.3,
IC2007,58.84416,-28.158889,1.3,13,IC2008
IC2008,58.84416,-28.158889,1.3,13,IC2007
IC2009,58.39416,-48.991111,1.8,13.8,
IC2010,57.992505,-59.929167,1.2,13.7,
IC2011,58.11417,-57.468056,,,
IC2012,58.23042,-58.649167,0.6,15.5,
IC2013,59.18334,-17.11,,,
IC2014,58.84041,-56.746667,1.1,14.8,
IC2015,59.547495,-40.389167,0.5,14.9,
IC2016,60.49959,20.240556,0.4,14.6,
IC2017,59.161245,-59.394444,1.1,13.8,
IC2018,59.476665,-52.780556,0.8,14.8,
IC2019_1,60.473745,5.639167,0.8,14.5,
IC2019_2,60.46959,5.636111,0.3,14.5,
IC2020,59.720835,-54.058333,0.6,14.9,
IC2021,59.84958,-52.656667,0.7,15,
IC2022,59.667495,-59.044167,1.1,15.3,
IC2023,59.920005,-52.680278,0.5,15.1,
IC2024,60.016665,-53.371944,1.1,14.8,
IC2025,60.094995,-53.065,1.1,15.4,
IC2026,60.97959,-11.178611,0.9,13.7,NGC1509
IC2027,61.665,37.115833,0.4,14.1,
IC2028,60.32541,-52.7075,0.8,14.2,
IC2029,60.324165,-52.800833,0.9,14.6,
IC2030,61.23333,-19.227778,,,
IC2031,61.561245,-5.651944,0.5,15,
IC2032,61.76334,-55.323056,1.4,14.1,
IC2033,61.81041,-53.681111,1.2,13.9,
IC2034,61.65333,-57.961667,1.2,15.2,
IC2035,62.2575,-45.517222,1.2,11.8,
IC2036,62.47917,-39.688611,1,13.5,
IC2037,62.08041,-58.751111,1.6,13.8,
IC2038,62.225835,-55.9925,1.8,14.8,
IC2039,62.26083,-56.011111,0.9,14.2,
IC2040,63.24834,-32.553889,1.4,13.1,
IC2041,63.14541,-32.8175,1.1,14,
IC2042,62.92917,-47.271389,,,
IC2043,62.79084,-53.686389,1.4,14.6,
IC2044,62.80833,-54.532222,0.5,15.7,
IC2045,63.649995,-13.175,1,14.4,
IC2046,62.852085,-54.673056,0.8,14.3,
IC2047,63.733335,-13.191389,0.6,15.1,NGC1538
IC2048,63.587505,-33.121667,,,IC2041?
IC2049,63.01791,-58.5575,1,14.2,
IC2050,63.48417,-53.475833,1.1,13.7,
IC2051,58.00125,-83.831944,2.6,11.5,
IC2052,63.744585,-54.336389,0.9,14.6,
IC2053,63.949995,-49.368889,,,
IC2054,61.861245,-78.253611,0.5,15.6,
IC2055,64.450005,-48.923333,,,
IC2056,64.10334,-60.206389,1.9,11.9,
IC2057,65.48334,4.048056,0.7,14.4,
IC2058,64.47708,-55.930833,2.9,13.2,
IC2059,65.109165,-31.724444,1.3,12.9,
IC2060,64.47291,-56.616111,1.5,14,
IC2061,66,21.083333,,,
IC2062,68.008755,71.919722,,,
IC2063,65.667495,-15.661111,0.6,14.2,
IC2064,65.86125,-15.685278,0.4,14.8,
IC2065,65.36709,-55.932778,1.2,13.7,
IC2066,65.88417,-54.733333,0.8,14.6,
IC2067,67.71666,35.445,,,
IC2068,66.65334,-42.093611,1.2,13.3,
IC2069,66.48333,-48.208333,,,
IC2070,66.148335,-57.981111,1.4,13.8,
IC2071,66.55959,-53.151389,0.4,15.7,
IC2072,66.724995,-48.376667,,,
IC2073,66.639165,-53.188333,1.2,13.8,
IC2074,67.84584,7.703333,,,
IC2075,67.71459,-5.797778,1.8,13,NGC1594
IC2076,67.029165,-48.228333,,,
IC2077,68.02542,0.567778,1.6,13.4,NGC1593/NGC1608
IC2078,67.96791,-4.698611,,,
IC2079,67.12791,-53.738056,1.2,13.9,
IC2080,67.967085,-5.756944,0.5,14.8,
IC2081,67.25292,-53.613611,1.2,13.3,
IC2082,67.2825,-53.827778,1.3,12.7,
IC2083,67.68375,-53.980833,1.1,14,
IC2084,68.02584,-48.288333,,,
IC2085,67.85166,-54.416111,2.3,13.1,
IC2086,67.883745,-53.6475,0.4,14.6,
IC2087,70.000005,25.742222,4,,
IC2088,67.750005,26.6,360,,
IC2089,68.210835,-75.540278,1.1,14.5,
IC2090,71.187495,-33.9925,,,
IC2091,71.66709,-4.673333,0.6,,
IC2092,71.698335,-4.944167,,,
IC2093,71.884995,-2.709444,,,
IC2094,72.103335,-5.3525,0.8,14.2,
IC2095,72.19083,-5.125,1.4,15.2,
IC2096,72.42084,-4.978611,,,
IC2097,72.59916,-5.080833,1.2,15.2,
IC2098,72.684165,-5.418333,2.1,13.7,
IC2099,72.71625,-4.891944,1.1,14,
IC2100,72.81291,-4.829722,,,
IC2101,72.925005,-6.230556,1.7,13.7,
IC2102,72.979995,-4.952222,1.2,13.8,
IC2103,69.94875,-76.836667,1.8,13.6,
IC2104,74.078745,-15.797778,2.5,13,
IC2105,72.361245,-69.200833,,,
IC2106,74.14083,-28.503889,1.7,13,
IC2107,74.58792,8.238889,1,,NGC1707
IC2108,74.320005,-15.288889,1.3,12.7,NGC1710
IC2109,74.747085,-0.305556,,,
IC2110,74.757915,-0.302778,,,
IC2111,72.96417,-69.393611,,,
IC2112,75.124995,4.386389,0.5,14.2,
IC2113,74.882085,-15.823333,2.3,12.3,NGC1730
IC2114,73.598745,-69.185,,,NGC1748
IC2115,74.28666,-66.390278,,,
IC2116,74.3175,-66.389167,,,
IC2117,74.30958,-68.442222,1.8,,
IC2118,76.225005,-7.25,180,,
IC2119,76.712085,-20.345833,1.1,13.6,
IC2120,79.79292,38.185,,,
IC2121,79.936245,-25.064444,1.9,12.3,IC408
IC2122,79.75584,-37.089167,1.5,12.7,
IC2123,80.48625,3.486389,1.3,13.7,IC412
IC2124,80.49459,3.482222,0.9,13.8,IC413
IC2125,81.11709,-27.015833,1,13.3,
IC2126,80.494995,-67.9575,,,NGC1935
IC2127,80.56083,-67.976111,,,NGC1936
IC2128,80.674995,-68.061111,,,
IC2129,82.817085,-23.062778,,,
IC2130,82.959585,-23.145556,1.8,13.1,
IC2131,83.07708,-17.223889,0.7,13.3,IC422
IC2132,83.11917,-13.926667,1.5,13.3,
IC2133,85.516245,69.378611,4.5,11,NGC1961
IC2134,80.779995,-75.446389,1,,
IC2135,83.305005,-36.399444,2.8,12.5,IC2136
IC2136,83.305005,-36.399444,2.8,12.5,IC2135
IC2137,83.589585,-23.533333,1.2,13,IC2138
IC2138,83.589585,-23.533333,1.2,13,IC2137
IC2139,83.81334,-17.933889,,,
IC2140,83.341665,-75.375278,2.1,,
IC2141,85.59291,-51.0325,,,
IC2142,83.28708,-78.019444,0.8,14.7,
IC2143,86.71833,-18.725833,2,12.5,
IC2144,87.55833,23.872222,1,,
IC2145,85.09959,-69.671389,2,,
IC2146,84.44166,-74.780556,2.6,,
IC2147,86.95041,-30.497778,,,
IC2148,84.799995,-75.5625,1.1,,
IC2149,89.09958,46.105278,0.57,10.6,
IC2150,87.827085,-38.321111,2.6,12.8,
IC2151,88.153335,-17.7875,1.5,13.3,
IC2152,89.47209,-23.180556,1.7,12.6,
IC2153,90.019995,-33.919444,1.1,13.5,
IC2154,90.283335,-23.672778,2.4,11.6,NGC2139
IC2155,90.204165,-34.013889,,,
IC2156,91.21083,24.160278,3.5,,
IC2157,91.2075,24.055833,5,8.4,
IC2158,91.32459,-27.856944,1.7,12.1,
IC2159,92.487495,20.431667,,,
IC2160,88.869585,-76.920278,2.1,13.1,
IC2161,89.36208,-75.139444,1.5,,
IC2162,93.274995,17.98,3,,Sh2-255
IC2163,94.11666,-21.376389,3,11.7,
IC2164,91.71834,-75.365,1.1,13.4,
IC2165,95.427915,-12.986667,0.47,10.5,
IC2166,96.732495,59.079722,3,12.4,
IC2167,97.774995,10.459722,5,,IC446
IC2168,98.44875,44.686111,,,
IC2169,97.76667,9.866667,25,,IC447
IC2170,98.52084,44.688889,,,
IC2171,101.304165,-17.673333,,,
IC2172,101.713335,1.315,3,,NGC2282
IC2173,102.69666,33.4575,,,
IC2174,107.270835,75.353611,0.9,13.5,
IC2175,107.164995,35.288056,,,
IC2176,106.8825,32.470278,0.9,14.1,
IC2177,106.10541,-10.453611,20,,Sh2-292
IC2178,106.906665,32.513056,0.4,15,
IC2179,108.88458,64.926111,1.1,12.4,
IC2180,107.83125,26.370833,1.1,13.6,
IC2181,108.29292,18.996389,0.9,13.6,
IC2182,108.545835,18.945,0.5,15,
IC2183,109.23333,-20.41,,,
IC2184,112.35375,72.128611,0.8,13.1,
IC2185,110.81709,32.494722,0.6,14.4,
IC2186,110.679585,21.513611,0.9,13.9,IC2188
IC2187,110.68041,21.482778,0.4,13.9,
IC2188,110.679585,21.513611,0.9,13.9,IC2186
IC2189,111.237495,8.92,,,
IC2190,112.476255,37.451667,0.9,14,
IC2191,112.572495,24.328333,0.9,14.1,
IC2192,113.3325,31.553333,0.3,15,
IC2193,113.34834,31.483333,1.5,13.4,
IC2194,113.417505,31.334444,1.1,13.9,
IC2195,112.112505,-51.256667,,,
IC2196,113.540415,31.406111,1.4,12.7,
IC2197_1,113.578755,31.337222,0.4,15.4,
IC2197_2,113.581245,31.338333,0.2,16,
IC2198,113.54625,23.966389,0.4,14.1,
IC2199,113.731665,31.275833,1.1,13.2,
IC2200,112.0725,-62.352778,1.2,13.2,
IC2200A,112.0275,-62.363056,1.3,12.7,
IC2201,114.070005,33.123056,1.3,14,
IC2202,111.97875,-67.574444,2,12.9,
IC2203,115.14,34.23,1.2,13.6,
IC2204,115.325415,34.231389,1.1,15,
IC2205,116.72709,26.872778,0.5,14.1,
IC2206,116.44209,-34.369722,,,
IC2207,117.46167,33.9625,2,14.5,
IC2208,118.032915,27.484167,1,14,
IC2209,119.05917,60.303889,1.1,13.7,
IC2210,119.23458,56.680556,,,
IC2211,119.440005,32.558611,0.8,13.7,
IC2212,119.73792,32.612778,0.5,14.5,
IC2213,119.777085,27.464444,0.8,14.5,
IC2214,119.97417,33.290278,0.8,13.6,
IC2215,119.8875,24.928889,,,
IC2216,119.86542,5.614444,,,
IC2217,120.207495,27.500278,0.6,13.5,
IC2218_1,120.409995,24.431944,0.6,14.9,
IC2218_2,120.403335,24.439444,0.2,16.7,
IC2219,120.65208,27.437222,1.3,13.7,
IC2220,119.213745,-59.125278,5,,
IC2221,121.28334,37.450556,0.2,15.2,
IC2222,121.31166,37.4725,0.4,14.5,
IC2223,121.441665,37.4625,,,
IC2224,121.45959,37.459722,0.4,14.5,
IC2225,121.367085,35.946944,0.9,13.9,
IC2226,121.546245,12.544167,0.9,13.4,
IC2227,121.779585,36.233333,0.7,14.1,
IC2228,121.772505,8.025833,,,
IC2229,122.43291,25.881111,0.8,15.2,IC496
IC2230,122.735415,25.685278,0.3,14.6,
IC2231,122.75583,5.0875,1,14,
IC2232,123.24084,36.253611,2.3,11.9,NGC2543
IC2233,123.49584,45.739722,4.6,12.6,
IC2234,123.465,35.493333,0.3,15.5,
IC2235,123.392085,24.078056,,,
IC2236,123.406665,24.048611,,,
IC2237,123.53334,24.695278,,,
IC2238,123.53583,24.661667,,,
IC2239,123.52791,23.866389,1,13.6,
IC2240,123.69792,24.4675,,,
IC2241,123.78708,24.13,,,
IC2242,123.79875,24.133056,,,
IC2243,123.827085,23.9625,,,
IC2244,123.84291,24.545833,,,
IC2245,123.868335,24.535556,,,
IC2246,124.00416,23.849444,,,
IC2247,123.995835,23.199722,1.8,13.2,
IC2248,124.01958,23.134444,1.1,14.4,
IC2249,124.14375,24.493056,0.3,15.7,
IC2250,124.134585,23.6325,0.2,15.7,
IC2251,124.16208,23.949444,,,
IC2252,124.174995,24.693333,,,
IC2253,124.141245,21.410278,0.7,13.9,
IC2254,124.18959,24.780278,0.3,14.4,
IC2255,124.179165,23.457222,,,
IC2256,124.22667,24.176667,0.7,14.6,
IC2257,124.294995,23.65,,,
IC2258,124.317495,23.5775,,,
IC2259,124.324995,23.5775,,,
IC2260,124.36458,24.673333,,,
IC2261,124.386255,23.512222,,,
IC2262,124.344165,18.454444,,,
IC2263,124.42041,23.58,,,
IC2264,124.43709,23.714444,,,
IC2265,124.459995,24.193611,,,
IC2266,124.41,18.410833,,,
IC2267,124.506255,24.736111,2.1,14.1,
IC2268,124.52709,24.796111,0.2,14.5,
IC2269,124.535835,23.047222,0.5,14.8,
IC2270,124.501665,19.097778,,,
IC2271,124.58208,24.5275,0.3,14.2,
IC2272,124.527495,18.734444,,,
IC2273,124.553745,18.401111,,,
IC2274,124.55916,18.665556,,,
IC2275,124.55709,18.411389,,,
IC2276,124.622085,18.477778,,,
IC2277,124.635,18.65,,,
IC2278,124.643745,18.461111,,,
IC2279,124.647915,18.568611,,,
IC2280,124.66041,18.450278,,,
IC2281,124.72542,18.909167,,,
IC2282,124.815,24.793056,1,13.9,
IC2283,124.82292,24.786389,,,
IC2284,124.74459,18.606389,,,
IC2285,124.76208,18.915278,,,
IC2286,124.76709,18.956111,,,
IC2287,124.78167,19.4,,,
IC2288,124.842915,23.747222,0.6,14.8,
IC2289,124.782495,18.498333,,,
IC2290,124.81542,19.313611,0.4,14.3,
IC2291,124.82583,18.508333,,,
IC2292,124.84167,19.563056,,,
IC2293,124.883745,21.394444,0.9,14,
IC2294,124.857915,18.985278,,,
IC2295,124.857915,18.411389,,,
IC2296,124.868745,18.898611,,,
IC2297,125.01834,18.381111,,,
IC2298,125.02959,18.402778,,,
IC2299,125.04042,19.338056,,,
IC2300,125.052915,18.42,,,
IC2301,125.05791,18.434444,,,
IC2302,125.072085,19.356667,,,
IC2303,125.08083,19.419167,,,
IC2304,125.14917,19.439444,,,
IC2305,125.1675,19.452778,,,
IC2306,125.16459,19.11,,,
IC2307,125.17875,19.440833,0.6,14.5,
IC2308,125.188755,19.361667,0.6,14.9,
IC2309,125.18166,18.397222,0.8,14.6,
IC2310,125.19291,18.463333,,,
IC2311,124.69125,-25.37,1.3,11.5,
IC2312_1,125.221665,18.508333,0.4,15.2,
IC2312_2,125.222505,18.512222,0.1,16,
IC2313,125.2275,18.514444,,,
IC2314,125.26542,18.763056,,,
IC2315,125.29542,18.914722,,,
IC2316,125.31375,19.76,,,
IC2317,125.34,18.844444,,,
IC2318,125.386665,18.623056,,,
IC2319,125.38791,18.476111,,,
IC2320,125.397495,18.670278,,,
IC2321,125.412915,18.468611,,,
IC2322,125.412495,18.483889,,,
IC2323,125.42208,18.613333,,,
IC2324,125.494995,19.193889,,,
IC2325,125.536245,18.911667,,,
IC2326,125.55,19.011667,,,
IC2327,125.36667,3.168889,1.4,13.3,
IC2328,125.57208,19.616389,,,
IC2329,125.58084,19.415556,2.1,14,
IC2330,125.596665,18.853333,,,
IC2331,125.64666,19.679167,,,
IC2332,125.66541,19.920278,,,
IC2333,125.754165,19.081667,,,
IC2334,125.749995,18.614444,,,
IC2335,125.77959,19.4075,0.3,15.2,
IC2336,125.829585,18.537222,,,
IC2337,125.83458,18.535556,0.3,14.9,
IC2338,125.886255,21.337778,0.5,14,
IC2339,125.892495,21.3475,1.1,14.4,
IC2340,125.87583,18.749444,0.7,13.9,
IC2341,125.922495,21.435,1.3,13.6,
IC2342,125.88417,18.579444,,,
IC2343,125.88417,18.579722,,,
IC2344,125.978745,18.659444,,,
IC2345,126.035415,19.9525,,,
IC2346,126.043755,19.705556,,,
IC2347,126.058335,18.773889,,,
IC2348,126.084165,20.533889,0.7,15,
IC2349,126.07125,19.006111,,,
IC2350,126.117915,19.551944,,,
IC2351,126.126255,18.588333,,,
IC2352,126.166665,19.602222,,,
IC2353,126.075,18.655833,,,
IC2354,126.16959,18.666389,,,
IC2355,126.215415,20.461944,,,
IC2356,126.253335,19.497222,,,
IC2357,126.26916,19.508611,,,
IC2358,126.271665,19.495278,,,
IC2359,126.30042,20.334167,1.2,13,NGC2582
IC2360,126.313335,19.516667,,,
IC2361,126.435,27.874722,1.1,13.9,
IC2362,126.42291,19.941111,,,
IC2363,126.43959,19.448611,0.8,13.9,
IC2364,126.46458,19.759167,,,
IC2365,126.574995,27.840556,1.1,13.4,IC2366
IC2366,126.574995,27.840556,1.1,13.4,IC2365
IC2367,126.04167,-18.775833,2.6,11.9,
IC2368,126.50541,19.883056,,,
IC2369,126.567915,20.2325,,,
IC2370,126.595005,19.638333,,,
IC2371,126.654165,19.798611,,,
IC2372,126.669165,19.882778,,,
IC2373,126.70416,20.364722,0.9,14.7,
IC2374,127.092495,30.443056,0.6,14.7,
IC2375,126.58167,-13.303056,1.9,13.1,
IC2376,127.108755,30.4075,0.7,14.5,
IC2377,126.60834,-13.306944,0.7,13.4,
IC2378,127.13166,30.431111,0.8,14.3,
IC2379,126.61542,-13.293333,1,13.7,
IC2380,127.182495,30.405,0.5,14.6,
IC2381,127.09083,19.791111,,,
IC2382,127.19208,22.053333,0.4,14.2,
IC2383,127.422495,30.688056,0.3,14.7,
IC2384,128.597505,32.435278,0.5,14.8,
IC2385,128.79417,37.265833,0.7,14.3,
IC2386,128.682915,25.806667,,,
IC2387,129.64125,30.798333,1.1,14,
IC2388,129.98541,19.644722,0.4,14.7,
IC2389,131.99292,73.538611,1.4,13.4,
IC2390,130.46541,19.703056,0.6,14.9,
IC2391,130.075005,-52.916667,60,2.6,
IC2392,131.128755,18.286111,0.6,13.6,
IC2393,131.704995,28.170833,1.3,13.2,
IC2394,131.77791,28.236389,1.5,13.8,
IC2395,130.624995,-48.108333,13,4.6,
IC2396,131.66916,17.649167,,,
IC2397,131.67375,17.659722,,,
IC2398,131.68542,17.755278,0.5,14.9,
IC2399,131.708745,18.915278,,,
IC2400,131.99625,38.068889,0.8,14.3,
IC2401,132.042495,37.755833,1.2,14.4,
IC2402,131.99583,31.786111,0.5,14.7,
IC2403,131.53875,-15.356667,0.6,14.7,
IC2404,132.042915,29.491389,0.4,14.5,
IC2405,132.177915,37.218333,0.8,14.5,
IC2406,132.01833,17.702222,1.1,13.4,
IC2407,132.03792,17.611667,1.2,14.4,
IC2408,132.084585,19.036667,,,
IC2409,132.102915,18.330278,1,13.5,
IC2410,132.11334,19.019722,0.8,14,NGC2667/NGC2667A
